Level	No	Chinese	Pinyin	English
6	2077	压迫	yāpò	Oppression
6	2078	压岁钱	yāsuìqián	Lucky money in new year
6	2079	压缩	yāsuō	compress
6	2080	压抑	yāyì	oppress; overbear
6	2081	压榨	yāzhà	press
6	2082	压制	yāzhì	Suppress
6	2083	亚军	yàjūn	Runner-up
6	2084	鸦雀无声	yāquèwúshēng	silent
6	2085	烟花爆竹	yānhuābàozhú	Fireworks and firecrackers
6	2086	淹没	yānmò	Flood
6	2087	延期	yánqī	Delay
6	2088	延伸	yánshēn	extend
6	2089	延续	yánxù	continue
6	2090	严寒	yánhán	Severe cold
6	2091	严禁	yánjìn	Strictly prohibit
6	2092	严峻	yánjùn	stern; serious; harsh
6	2093	严厉	yánlì	severe
6	2094	严密	yánmì	tight
6	2095	沿海	yánhǎi	coastal
6	2096	言论	yánlùn	speech
6	2097	炎热	yánrè	Scorching hot
6	2098	岩石	yánshí	rock
6	2099	演变	yǎnbiàn	evolution
6	2100	演习	yǎnxí	exercise
6	2101	演绎	yǎnyì	deduction
6	2102	演奏	yǎnzòu	Play
6	2103	掩盖	yǎngài	cover up
6	2104	掩护	yǎnhù	cover
6	2105	掩饰	yǎnshì	Conceal
6	2106	眼光	yǎnguāng	Eye
6	2107	眼色	yǎnsè	meaningful glance
6	2108	眼神	yǎnshén	expression in one’s eyes
6	2109	验收	yànshōu	Check before acceptance
6	2110	验证	yànzhèng	Verification
6	2111	厌恶	yànwù	Hate
6	2112	氧气	yǎngqì	oxygen
6	2113	样品	yàngpǐn	sample
6	2114	摇摆	yáobǎi	swing
6	2115	摇滚	yáogǔn	Rock
6	2116	遥控	yáokòng	remote control
6	2117	遥远	yáoyuǎn	distant
6	2118	谣言	yáoyán	Rumor
6	2119	要点	yàodiǎn	Main points
6	2120	要命	yàomìng	kill, extremely
6	2121	要素	yàosù	Essential factor
6	2122	耀眼	yàoyǎn	dazzling
6	2123	野蛮	yěmán	barbarism
6	2124	野心	yěxīn	ambition
6	2125	液体	yètǐ	liquid
6	2126	一流	yīliú	First-class
6	2127	依旧	yījiù	still
6	2128	依据	yījù	Basis
6	2129	依靠	yīkào	rely on; depend on
6	2130	依赖	yīlài	rely on
6	2131	依托	yītuō	rely on
6	2132	衣裳	yīshang	clothes
6	2133	一度	yídù	once
6	2134	一贯	yíguàn	consistent
6	2135	一目了然	yímùliǎorán	Stick out a mile
6	2136	一向	yíxiàng	Always
6	2137	遗产	yíchǎn	heritage
6	2138	遗传	yíchuán	inheritance
6	2139	遗留	yíliú	Left
6	2140	遗失	yíshī	Loss
6	2141	疑惑	yíhuò	doubt; disbelieve
6	2142	仪器	yíqì	instrument
6	2143	仪式	yíshì	Ceremony
6	2144	以便	yǐbiàn	so that
6	2145	以免	yǐmiǎn	in case
6	2146	以往	yǐwǎng	Past
6	2147	以至	yǐzhì	So that; down to
6	2148	以致	yǐzhì	so that
6	2149	亦	yì	also
6	2150	翼	yì	Wing
6	2151	一帆风顺	yìfānfēngshùn	Everything is going smoothly
6	2152	一举两得	yìjǔliǎngdé	Shoot two hawks with one arrow
6	2153	一如既往	yìrújìwǎng	As always
6	2154	一丝不苟	yìsībùgǒu	Be strict in one’s demands
6	2155	异常	yìcháng	abnormal
6	2156	意料	yìliào	expect; anticipate
6	2157	意识	yìshí	consciousness
6	2158	意图	yìtú	intention
6	2159	意味着	yìwèizhe	Signify
6	2160	意向	yìxiàng	intention
6	2161	意志	yìzhì	will
6	2162	毅力	yìlì	Will
6	2163	毅然	yìrán	Resolutely; firmly
6	2164	阴谋	yīnmóu	conspiracy
6	2165	音响	yīnxiǎng	sound
6	2166	隐蔽	yǐnbì	Concealment
6	2167	隐患	yǐnhuàn	hidden danger
6	2168	隐瞒	yǐnmán	hide
6	2169	隐私	yǐnsī	Privacy
6	2170	隐约	yǐnyuē	Vaguely
6	2171	引导	yǐndǎo	guide
6	2172	引擎	yǐnqíng	engine
6	2173	引用	yǐnyòng	Quote
6	2174	饮食	yǐnshí	diet
6	2175	婴儿	yīng’ér	baby
6	2176	英明	yīngmíng	wise
6	2177	英勇	yīngyǒng	heroic
6	2178	迎面	yíngmiàn	Head-on; in one`s face
6	2179	盈利	yínglì	profit
6	2180	应酬	yìngchou	Entertainment
6	2181	应邀	yìngyāo	Invited
6	2182	拥护	yōnghù	support
6	2183	拥有	yōngyǒu	Have
6	2184	庸俗	yōngsú	philistine; tacky
6	2185	勇于	yǒngyú	The courage to
6	2186	永恒	yǒnghéng	Eternal
6	2187	涌现	yǒngxiàn	The emergence of
6	2188	踊跃	yǒngyuè	Enthusiastically
6	2189	用户	yònghù	user
6	2190	优胜劣汰	yōushèngliètài	Survival of the fittest
6	2191	优先	yōuxiān	first
6	2192	优异	yōuyì	excellent
6	2193	优越	yōuyuè	superior
6	2194	忧郁	yōuyù	heavy-hearted
6	2195	油腻	yóunì	greasy
6	2196	油漆	yóuqī	paint
6	2197	犹如	yóurú	like; as if; just as
6	2198	有条不紊	yǒutiáobùwěn	Everything in good order and well arranged
6	2199	幼稚	yòuzhì	Immature
6	2200	诱惑	yòuhuò	tempt; lure
6	2201	愚蠢	yúchǔn	stupid
6	2202	愚昧	yúmèi	Foolish
6	2203	舆论	yúlùn	public opinion
6	2204	渔民	yúmín	Fisherman
6	2205	与日俱增	yǔrìjùzēng	Grow with each passing day
6	2206	羽绒服	yǔróngfú	Down Jackets
6	2207	宇宙	yǔzhòu	universe
6	2208	愈	yù	more
6	2209	预料	yùliào	Expect
6	2210	预期	yùqī	expect; anticipate
6	2211	预算	yùsuàn	budget
6	2212	预先	yùxiān	beforehand
6	2213	预言	yùyán	Prophesy
6	2214	预兆	yùzhào	Omen
6	2215	玉	yù	jade
6	2216	欲望	yùwàng	desire
6	2217	寓言	yùyán	fable
6	2218	冤枉	yuānwang	Wrong; treat unjustly
6	2219	元首	yuánshǒu	The heads of a state
6	2220	元素	yuánsù	element
6	2221	元宵节	yuánxiāojié	The Lantern Festival
6	2222	圆满	yuánmǎn	Satisfactorily
6	2223	原告	yuángào	accuser
6	2224	原理	yuánlǐ	principle
6	2225	原始	yuánshǐ	Original
6	2226	原先	yuánxiān	Original
6	2227	缘故	yuángù	Reason
6	2228	园林	yuánlín	Gardens
6	2229	源泉	yuánquán	headspring
6	2230	约束	yuēshù	bind; restrain
6	2231	乐谱	yuèpǔ	Music score
6	2232	岳母	yuèmǔ	mother in law
6	2233	熨	yùn	Ironing
6	2234	蕴藏	yùncáng	hold in store; contain
6	2235	运算	yùnsuàn	operation
6	2236	运行	yùnxíng	run; working
6	2237	酝酿	yùnniàng	Brewing
6	2238	孕育	yùnyù	inoculation; breed
6	2239	砸	zá	Hit
6	2240	杂技	zájì	acrobatics
6	2241	杂交	zájiāo	Hybridization
6	2242	咋	zǎ	how; why
6	2243	灾难	zāinàn	disaster
6	2244	栽培	zāipéi	cultivate
6	2245	宰	zǎi	Slaughter
6	2246	在意	zàiyì	care about
6	2247	再接再厉	zàijiēzàilì	Make persistent efforts
6	2248	攒	zǎn	Save
6	2249	赞叹	zàntàn	Praise
6	2250	赞助	zànzhù	Sponsor
6	2251	暂且	zànqiě	For the time being
6	2252	糟蹋	zāotà	waste; ruin
6	2253	遭受	zāoshòu	Suffer
6	2254	遭殃	zāoyāng	Suffer
6	2255	遭遇	zāoyù	encounter
6	2256	造型	zàoxíng	style; modeling
6	2257	噪音	zàoyīn	noise
6	2258	责怪	zéguài	Blame
6	2259	贼	zéi	thief
6	2260	增添	zēngtiān	Add
6	2261	赠送	zèngsòng	Give
6	2262	渣	zhā	residue
6	2263	扎	zhā	Tie
6	2264	扎实	zhāshi	solid
6	2265	眨	zhǎ	Blink
6	2266	诈骗	zhàpiàn	Fraud
6	2267	摘要	zhāiyào	abstract
6	2268	债券	zhàiquàn	bond
6	2269	沾光	zhānguāng	gain some advantage from another
6	2270	瞻仰	zhānyǎng	look at with reverence
6	2271	斩钉截铁	zhǎndīngjiétiě	Resolute and decisive
6	2272	展示	zhǎnshì	Exhibit
6	2273	展望	zhǎnwàng	expectation
6	2274	展现	zhǎnxiàn	To show
6	2275	崭新	zhǎnxīn	Completely new
6	2276	战斗	zhàndòu	Battle
6	2277	战略	zhànlüè	strategy
6	2278	战术	zhànshù	tactics
6	2279	战役	zhànyì	Battle
6	2280	占据	zhànjù	Occupy
6	2281	占领	zhànlǐng	occupy
6	2282	章程	zhāngchéng	Constitution, regulations
6	2283	障碍	zhàng’ài	obstacle
6	2284	帐篷	zhàngpeng	Tent
6	2285	招标	zhāobiāo	call for bids
6	2286	招收	zhāoshōu	recruit
6	2287	朝气蓬勃	zhāoqìpéngbó	Full of youthful spirit
6	2288	着迷	zháomí	Be fascinated
6	2289	沼泽	zhǎozé	Swamp
6	2290	照样	zhàoyàng	all the same; as before
6	2291	照耀	zhàoyào	Shine
6	2292	遮挡	zhēdǎng	keep out
6	2293	折腾	zhēteng	Toss
6	2294	折	zhé	fracture
6	2295	折磨	zhémó	torture
6	2296	真理	zhēnlǐ	Truth
6	2297	真相	zhēnxiàng	fact; truth
6	2298	真挚	zhēnzhì	sincere
6	2299	珍贵	zhēnguì	precious
6	2300	珍稀	zhēnxī	Rare
6	2301	珍珠	zhēnzhū	Pearl
6	2302	侦探	zhēntàn	Detective
6	2303	斟酌	zhēnzhuó	Consider
6	2304	枕头	zhěntou	Pillow
6	2305	阵地	zhèndì	position
6	2306	阵容	zhènróng	Lineup
6	2307	镇定	zhèndìng	Calm
6	2308	镇静	zhènjìng	Calm
6	2309	振奋	zhènfèn	Exciting
6	2310	振兴	zhènxīng	The revitalization of
6	2311	震撼	zhènhàn	shock
6	2312	震惊	zhènjīng	shock
6	2313	争端	zhēngduān	Dispute
6	2314	争夺	zhēngduó	Fight for
6	2315	争气	zhēngqì	try to win credit for
6	2316	争先恐后	zhēngxiānkǒnghòu	strive to be the first; vie with each other
6	2317	争议	zhēngyì	dispute
6	2318	蒸发	zhēngfā	evaporation
6	2319	征服	zhēngfú	Conquer
6	2320	征收	zhēngshōu	collection
6	2321	正月	zhēngyuè	January (moon calendar)
6	2322	挣扎	zhēngzhá	Struggle
6	2323	整顿	zhěngdùn	rectify
6	2324	正当	zhèngdāng	proper
6	2325	正负	zhèngfù	Positive and negative
6	2326	正规	zhèngguī	regular
6	2327	正经	zhèngjing	Serious
6	2328	正气	zhèngqì	Righteousness
6	2329	正义	zhèngyì	justice
6	2330	正宗	zhèngzōng	authentic
6	2331	政策	zhèngcè	policy
6	2332	政权	zhèngquán	regime
6	2333	证实	zhèngshí	Confirm
6	2334	证书	zhèngshū	certificate
6	2335	郑重	zhèngzhòng	Solemnly
6	2336	症状	zhèngzhuàng	Symptom
6	2337	之际	zhī jì	it’s time…
6	2338	枝	zhī	branch
6	2339	支撑	zhīchēng	brace
6	2340	支出	zhīchū	payout; expend
6	2341	支流	zhīliú	Tributary
6	2342	支配	zhīpèi	Control
6	2343	支援	zhīyuán	support
6	2344	支柱	zhīzhù	mainstay; backbone
6	2345	知觉	zhījué	perception
6	2346	知足常乐	zhīzúchánglè	Happy is he who is content
6	2347	脂肪	zhīfáng	Fat
6	2348	直播	zhíbō	on live
6	2349	直径	zhíjìng	diameter
6	2350	值班	zhíbān	Be on duty
6	2351	殖民地	zhímíndì	Colony
6	2352	职能	zhínéng	function
6	2353	职位	zhíwèi	position
6	2354	职务	zhíwù	post
6	2355	执行	zhíxíng	implement
6	2356	执着	zhízhuó	persistent
6	2357	侄子	zhízi	nephew
6	2358	指标	zhǐbiāo	index
6	2359	指定	zhǐdìng	Appoint
6	2360	指甲	zhǐjia	nail
6	2361	指令	zhǐlìng	instructions
6	2362	指南针	zhǐnánzhēn	Compass
6	2363	指示	zhǐshì	Instructions
6	2364	指望	zhǐwàng	expect; figure on
6	2365	指责	zhǐzé	Accuse
6	2366	治安	zhì’ān	public security
6	2367	治理	zhìlǐ	Government
6	2368	制裁	zhìcái	Sanction
6	2369	制服	zhìfú	uniform
6	2370	制约	zhìyuē	restrict
6	2371	制止	zhìzhǐ	Stop it
6	2372	致辞	zhìcí	Speech
6	2373	致力	zhìlì	devote oneself to
6	2374	致使	zhìshǐ	cause
6	2375	智力	zhìlì	intelligence
6	2376	智能	zhìnéng	Intelligence
6	2377	智商	zhìshāng	intelligence quotient
6	2378	滞留	zhìliú	retention
6	2379	志气	zhìqì	Ambition
6	2380	忠诚	zhōngchéng	loyal
6	2381	忠实	zhōngshí	Faithful
6	2382	终点	zhōngdiǎn	End
6	2383	终究	zhōngjiū	after all
6	2384	终身	zhōngshēn	lifelong
6	2385	终止	zhōngzhǐ	termination
6	2386	中断	zhōngduàn	interrupt
6	2387	中立	zhōnglì	neutral
6	2388	中央	zhōngyāng	center
6	2389	衷心	zhōngxīn	Heartfelt
6	2390	种子	zhǒngzi	seed
6	2391	种族	zhǒngzú	race
6	2392	种植	zhòngzhí	plant
6	2393	肿瘤	zhǒngliú	tumour
6	2394	重心	zhòngxīn	Focus
6	2395	众所周知	zhòngsuǒzhōuzhī	As everyone knows
6	2396	州	zhōu	State
6	2397	舟	zhōu	boat
6	2398	粥	zhōu	Porridge
6	2399	周边	zhōubiān	periphery
6	2400	周密	zhōumì	thorough; careful
6	2401	周年	zhōunián	anniversary
6	2402	周期	zhōuqī	period cycle
6	2403	周折	zhōuzhé	Twists and turns
6	2404	周转	zhōuzhuǎn	turnover
6	2405	皱纹	zhòuwén	Wrinkle
6	2406	昼夜	zhòuyè	Day and night
6	2407	株	zhū	plant (measure word)
6	2408	诸位	zhūwèi	every one
6	2409	逐年	zhúnián	year by year
6	2410	拄	zhǔ	lean on a stick
6	2411	主办	zhǔbàn	Host
6	2412	主导	zhǔdǎo	leading
6	2413	主管	zhǔguǎn	Executive director
6	2414	主流	zhǔliú	Main stream
6	2415	主权	zhǔquán	sovereignty
6	2416	主义	zhǔyì	doctrine
6	2417	嘱咐	zhǔfù	Charge someone with a task
6	2418	住宅	zhùzhái	residence
6	2419	注射	zhùshè	injection
6	2420	注视	zhùshì	Gaze
6	2421	注释	zhùshì	note; annotation
6	2422	注重	zhùzhòng	pay attention to
6	2423	助理	zhùlǐ	assistant
6	2424	助手	zhùshǒu	assistant
6	2425	著作	zhùzuò	Work
6	2426	驻扎	zhùzhā	Be stationed
6	2427	铸造	zhùzào	casting, foundry
6	2428	拽	zhuài	drag; haul
6	2429	专长	zhuāncháng	Expertise
6	2430	专程	zhuānchéng	Special-purpose trip
6	2431	专利	zhuānlì	patent
6	2432	专题	zhuāntí	special collection
6	2433	砖	zhuān	Brick
6	2434	转达	zhuǎndá	Convey
6	2435	转让	zhuǎnràng	make over; transfer
6	2436	转移	zhuǎnyí	transfer
6	2437	转折	zhuǎnzhé	Transition
6	2438	传记	zhuànjì	biography
6	2439	装备	zhuāngbèi	equipment
6	2440	装卸	zhuāngxiè	Loading and unloading
6	2441	庄严	zhuāngyán	solemn
6	2442	庄重	zhuāngzhòng	grand; superb
6	2443	庄稼	zhuāngjia	crops
6	2444	幢	zhuàng	Building (meaure word)
6	2445	壮观	zhuàngguān	grand; sublime
6	2446	壮丽	zhuànglì	Magnificent
6	2447	壮烈	zhuàngliè	brave; heroic
6	2448	追悼	zhuīdào	mour for
6	2449	追究	zhuījiū	Investigate
6	2450	坠	zhuì	fall
6	2451	准则	zhǔnzé	criterion
6	2452	琢磨	zhuómó	Pondering
6	2453	着手	zhuóshǒu	To start
6	2454	着想	zhuóxiǎng	consider
6	2455	着重	zhuózhòng	Emphasize
6	2456	卓越	zhuóyuè	Excellent
6	2457	资本	zīběn	capital
6	2458	资产	zīchǎn	capital; asset
6	2459	资深	zīshēn	senior
6	2460	资助	zīzhù	give financial aid
6	2461	姿态	zītài	attitude
6	2462	滋味	zīwèi	Taste
6	2463	滋润	zīrùn	moisturize
6	2464	子弹	zǐdàn	Bullet
6	2465	自卑	zìbēi	inferiority
6	2466	自发	zìfā	spontaneous; unprompted
6	2467	自力更生	zìlìgēngshēng	Rely through one’s own efforts
6	2468	自满	zìmǎn	Complacent
6	2469	自主	zìzhǔ	Autonomy
6	2470	踪迹	zōngjì	tail; trail; trace
6	2471	宗教	zōngjiào	Religion
6	2472	宗旨	zōngzhǐ	Purpose
6	2473	棕色	zōngsè	brown
6	2474	总而言之	zǒng’éryánzhī	To make a long story short
6	2475	总和	zǒnghé	summation
6	2476	纵横	zònghéng	in length and breadth
6	2477	走廊	zǒuláng	corridor
6	2478	走漏	zǒulòu	leak out
6	2479	走私	zǒusī	smuggle
6	2480	揍	zòu	Beat
6	2481	租赁	zūlìn	Lease
6	2482	足以	zúyǐ	Enough
6	2483	阻碍	zǔ’ài	hinder
6	2484	阻拦	zǔlán	block off
6	2485	阻挠	zǔnáo	obstruct; stand in the way
6	2486	祖父	zǔfù	grandfather
6	2487	祖国	zǔguó	Motherland
6	2488	祖先	zǔxiān	Ancestors
6	2489	钻研	zuānyán	Study intensively
6	2490	钻石	zuànshí	Diamonds
6	2491	嘴唇	zuǐchún	Lips
6	2492	罪犯	zuìfàn	Criminal
6	2493	尊严	zūnyán	dignity
6	2494	遵循	zūnxún	follow
6	2495	做主	zuòzhǔ	decide
6	2496	座右铭	zuòyòumíng	Motto
6	2497	作弊	zuòbì	Cheat
6	2498	作废	zuòfèi	cancel, blank out
6	2499	作风	zuòfēng	style
6	2500	作息	zuòxī	work and rest
